"","windowstart","windowend","matrix.unlist.cosphis...ncol...length.names.sensor.....1..nrow...length.startwindows...","phasehrs"
"1","2020-03-14 12:00:00","2020-03-17 11:00:00",-211.288678748271,-14.0859119165514
"2","2020-03-15 12:00:00","2020-03-18 11:00:00",-229.038218004828,-15.2692145336552
"3","2020-03-16 12:00:00","2020-03-19 11:00:00",-141.279123883411,-9.41860825889409
