"","windowstart","windowend","matrix.unlist.cosphis...ncol...length.names.sensor.....1..nrow...length.startwindows...","phasehrs"
"1","2020-03-14 12:00:00","2020-03-17 11:00:00",-168.638607565549,-11.2425738377033
"2","2020-03-15 12:00:00","2020-03-18 11:00:00",-89.6387471464741,-5.97591647643161
"3","2020-03-16 12:00:00","2020-03-19 11:00:00",-307.48240317515,-20.4988268783433
