"mesor","pval_lombout","pwr_lombout","period_lombout","pval_cos","phi_cos","phi_SE_cos","amp_cos","amp_SE_cos","PR_cos","period_auto","pwr_auto","window_start","window_end"
10.8472260021463,0.000000000201568355840605,23.4754645847268,24.0677966101695,0.000000000000000999200722162641,-181.801234698834,5.24422883143231,15.0024648834776,1.37679650327813,63.2464663291024,25,0.276371981693416,"2020-03-14 12:00:00","2020-03-17 11:00:00"
8.09130740922219,0.000000012946911522845,19.3129805972879,24.0677966101695,0.00000000000162569957495862,-182.891550769837,6.28975166246919,10.4129384245178,1.14607560711053,54.4706780042035,20,0.1762238578619,"2020-03-15 12:00:00","2020-03-18 11:00:00"
4.29964846591628,0.0000477320874499462,11.1004787209542,21.6463414634146,0.000031148199009623,-240.329249134804,12.054141884336,5.9092798456665,1.20100924350474,25.9756047862734,7,0.135352795471959,"2020-03-16 12:00:00","2020-03-19 11:00:00"
