"","windowstart","windowend","matrix.unlist.autopowersall...ncol...length.names.sensor....."
"1","2020-03-14 12:00:00","2020-03-17 11:00:00",0.0462891368884007
"2","2020-03-15 12:00:00","2020-03-18 11:00:00",0.0482909637345771
"3","2020-03-16 12:00:00","2020-03-19 11:00:00",-0.0445999516698792
