"","windowstart","windowend","matrix.unlist.cosphis...ncol...length.names.sensor.....1..nrow...length.startwindows...","phasehrs"
"1","2020-03-14 12:00:00","2020-03-17 11:00:00",-118.447686749035,-7.89651244993566
"2","2020-03-15 12:00:00","2020-03-18 11:00:00",-11.2356577999614,-0.749043853330761
"3","2020-03-16 12:00:00","2020-03-19 11:00:00",-62.9730793873211,-4.19820529248807
