"","windowstart","windowend","matrix.unlist.cosphis...ncol...length.names.sensor.....1..nrow...length.startwindows...","phasehrs"
"1","2020-03-14 12:00:00","2020-03-17 11:00:00",-191.394232878741,-12.7596155252494
"2","2020-03-15 12:00:00","2020-03-18 11:00:00",-40.4918304836802,-2.69945536557868
"3","2020-03-16 12:00:00","2020-03-19 11:00:00",-95.8619749125438,-6.39079832750292
