"mesor","pval_lombout","pwr_lombout","period_lombout","pval_cos","phi_cos","phi_SE_cos","amp_cos","amp_SE_cos","PR_cos","period_auto","pwr_auto","window_start","window_end"
11.06935875274,0.0292299010377826,4.6730292313501,27.3076923076923,0.137781222461327,-128.367188694598,28.2489880155651,4.51268995268454,2.23789060112602,5.58326318442626,7,0.0462891368884007,"2020-03-14 12:00:00","2020-03-17 11:00:00"
19.6487393889625,0.334677857731756,2.11210836479071,21.0059171597633,0.170343988843042,-198.989391352392,29.7379808906216,6.10756373514229,3.20471115782574,5.00087225081586,4,0.0482909637345771,"2020-03-15 12:00:00","2020-03-18 11:00:00"
17.9305555555556,NA,-Inf,NA,0.179550022791392,-35.3961369799553,30.5321577709558,6.1434628137809,3.2737695077092,4.85582879013543,5,-0.0445999516698792,"2020-03-16 12:00:00","2020-03-19 11:00:00"
