"","windowstart","windowend","matrix.unlist.cosphis...ncol...length.names.sensor.....1..nrow...length.startwindows...","phasehrs"
"1","2020-03-14 12:00:00","2020-03-17 11:00:00",-187.254743099996,-12.4836495399997
"2","2020-03-15 12:00:00","2020-03-18 11:00:00",-108.294725869961,-7.21964839133071
"3","2020-03-16 12:00:00","2020-03-19 11:00:00",-124.903164406399,-8.32687762709327
