"","windowstart","windowend","matrix.unlist.cosphis...ncol...length.names.sensor.....1..nrow...length.startwindows...","phasehrs"
"1","2020-03-14 12:00:00","2020-03-17 11:00:00",-151.875160868651,-10.1250107245767
"2","2020-03-15 12:00:00","2020-03-18 11:00:00",-131.361425510616,-8.75742836737441
"3","2020-03-16 12:00:00","2020-03-19 11:00:00",-121.577865435652,-8.10519102904346
