"","windowstart","windowend","matrix.unlist.cosphis...ncol...length.names.sensor.....1..nrow...length.startwindows...","phasehrs"
"1","2020-03-14 12:00:00","2020-03-17 11:00:00",-197.203610967803,-13.1469073978535
"2","2020-03-15 12:00:00","2020-03-18 11:00:00",-214.788318663652,-14.3192212442435
"3","2020-03-16 12:00:00","2020-03-19 11:00:00",-116.492589078831,-7.76617260525542
