Identifyer,mesor,pval_lombout,pwr_lombout,period_lombout,pval_cos,phi_cos,phi_SE_cos,amp_cos,amp_SE_cos,PR_cos,period_auto,pwr_auto,window_start,window_end,window
IND 13,23.2400946207941,4.28885783357787e-4,8.90489194134228,22.9773462783171,3.48558943005228e-5,-147.071333812901,11.5490383004794,15.2428228217505,3.11907097111451,25.7339004568569,4,0.0321100020695059,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 13,26.3059008779212,4.49971435937323e-6,13.4620686664963,23.6666666666667,1.48436345437375e-8,-106.326317187344,8.22630269105522,18.7729088721076,2.72826767260417,40.6954351967715,12,0.0407799271415575,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 13,22.7488425206136,1.19706289111421e-7,17.0887967127481,23.7458193979933,3.24334792245473e-7,-93.0263965793487,9.27137518959848,15.1039589372161,2.46980640808681,35.1495705788788,22,0.18470724116142,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 14,1.692890697153,6.02529371527713e-4,8.56494617196291,28.8617886178862,5.78776710562501e-5,-22.1307362539583,11.9808103119208,2.18920574771989,0.461013996126278,24.6342139256902,12,0.0200095015293323,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 14,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 14,0,0,0,0,0,0,0,0,0,0,0,0,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 15,6.90147200520563,0.073079024630079,3.74106578069409,23.9864864864865,0.00728893863226909,-125.771604163314,17.6146130530031,3.39894670611568,1.04499254404247,13.2941818826836,2,0.0622240612880721,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 15,8.05671527350058,3.41669333847084e-4,9.13223917630746,20.4022988505747,4.61084445262383e-5,-257.41214813802,11.8782953247719,5.06393240741046,1.05241882780548,25.1291993426062,6,0.0616203834155408,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 15,8.46410774615972,9.12293535067547e-7,15.0578760676296,21.6463414634146,2.35885655452961e-9,-164.77464966476,7.54033871419339,7.24452089615439,0.988437812872913,43.774493330043,6,0.037282655202341,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 16,10.8472260021463,2.01568355840605e-10,23.4754645847268,24.0677966101695,9.99200722162641e-16,-181.801234698834,5.24422883143231,15.0024648834776,1.37679650327813,63.2464663291024,25,0.276371981693416,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 16,8.09130740922219,1.2946911522845e-8,19.3129805972879,24.0677966101695,1.62569957495862e-12,-182.891550769837,6.28975166246919,10.4129384245178,1.14607560711053,54.4706780042035,20,0.1762238578619,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 16,4.29964846591628,4.77320874499462e-5,11.1004787209542,21.6463414634146,3.1148199009623e-5,-240.329249134804,12.054141884336,5.9092798456665,1.20100924350474,25.9756047862734,7,0.135352795471959,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 17,4.82001140828951,0.0782724256640591,3.67052465701194,23.6666666666667,0.0438293104723301,-178.465047799167,22.6979229362002,3.96918937635187,1.55122804422402,8.66634049036958,6,0.0779328272144059,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
IND 17,3.50390547506134,0.159517113398412,2.92791534907784,20.0564971751412,0.0477562892888392,-356.923453374463,22.7147445648416,3.22871859503986,1.28096136320199,8.43889376724167,4,0.0399350443329203,2020-03-15T12:00:00Z,2020-03-18T11:00:00Z,2
IND 17,2.94791146650024,0.0154918783220763,5.31268440557335,21.2574850299401,0.00431143589861938,-236.421605600159,16.9026964144551,3.86839644228097,1.12635152738315,14.603844982943,3,0.0424520469227599,2020-03-16T12:00:00Z,2020-03-19T11:00:00Z,3
IND 18,8.73468617349394,0.00119965345462805,7.87629457930419,21.9814241486068,4.18020392329743e-4,-197.203610967803,13.815689000752,6.07294877300676,1.45495942331421,20.1888268206866,4,0.0621869810212225,2020-03-14T12:00:00Z,2020-03-17T11:00:00Z,1
