window,IND 1,IND 10,IND 11,IND 12,IND 13,IND 14,IND 15,IND 16,IND 17,IND 18,IND 19,IND 2,IND 20,IND 21,IND 22,IND 23,IND 24,IND 25,IND 26,IND 27,IND 28,IND 29,IND 3,IND 30,IND 31,IND 32,IND 4,IND 5,IND 6,IND 7,IND 8,IND 9
1,29.9286473683155,8.17604393819773,11.4784075894708,0,11.5490383004794,11.9808103119208,17.6146130530031,5.24422883143231,22.6979229362002,13.815689000752,7.60661880408874,6.78428852773381,9.29264448347898,0,6.30846058441816,6.16566621649768,7.97434726525866,7.53358860994882,14.7529630921306,0,0,0,14.157419453438,0,0,0,14.8305828724831,6.2012791420778,9.42039362096027,10.4734010976544,11.9740078410071,24.6529647110487
2,10.3532429032895,9.20468859273962,15.3297181686028,0,8.22630269105522,0,11.8782953247719,6.28975166246919,22.7147445648416,15.755179436115201,7.38662671053743,7.7451093480696,9.83512080670611,15.8773739323223,6.15535342947698,6.29715695290702,8.36010272946157,7.77323307779338,11.9810765302455,0,0,0,11.7654129752326,0,0,0,10.8566187961583,7.11630467323575,9.79871827583971,11.2980139812133,10.2778163102669,20.6192992491793
3,24.8868819302049,9.82175131899623,15.1832157349854,0,9.27137518959848,0,7.54033871419339,12.054141884336,16.9026964144551,10.0678781442478,7.36810741335378,7.45349132514714,9.37946596614889,10.7218985495527,7.01851157262233,5.73690731920464,8.45883100111897,6.81433157786781,10.0730421558445,0,0,0,9.39591410183985,0,0,0,10.9563887781016,6.87476930473297,8.01034511625071,7.86215925795664,13.4668015348477,10.9563541640514
