window,IND 1,IND 10,IND 11,IND 12,IND 13,IND 14,IND 15,IND 16,IND 17,IND 18,IND 19,IND 2,IND 20,IND 21,IND 22,IND 23,IND 24,IND 25,IND 26,IND 27,IND 28,IND 29,IND 3,IND 30,IND 31,IND 32,IND 4,IND 5,IND 6,IND 7,IND 8,IND 9
1,0.172081381432449,8.7898129885744e-9,1.23364922826052e-5,0,3.48558943005228e-5,5.78776710562501e-5,0.00728893863226909,9.99200722162641e-16,0.0438293104723301,4.18020392329743e-4,9.90962645275317e-10,2.10550465951087e-11,3.56917180255323e-7,0,1.40976119666902e-12,7.95807864051312e-13,4.19299373000115e-9,8.27057089480832e-10,9.51032660704287e-4,0,0,0,3.96231315641593e-4,0,0,0,9.7998142435074e-4,5.18585174802411e-13,5.61717405256346e-7,2.3318361681568e-6,5.41709289458847e-5,0.0745632191580217
2,6.7058349695337e-6,2.12471372051937e-7,0.0016357524572953,0,1.48436345437375e-8,0,4.61084445262383e-5,1.62569957495862e-12,0.0477562892888392,0.00252261921406582,4.34589475517555e-10,3.94486732169241e-9,2.12529044985033e-6,0.00219911260094796,8.66862137627322e-13,1.69753100465186e-12,1.73056244889835e-8,4.93883822727526e-9,8.5430081948612e-5,0,0,0,3.79726642203426e-5,0,0,0,7.43402609915123e-6,1.20874421583039e-10,1.23502302584733e-6,1.78682843660072e-5,6.72290664205377e-6,0.0258654939762857
3,0.0963555328343391,1.30235735029682e-6,0.00110384019326992,0,3.24334792245473e-7,0,2.35885655452961e-9,3.1148199009623e-5,0.00431143589861938,4.05808689474263e-6,4.60934845847305e-10,2.16879314507423e-9,9.04401707746416e-7,4.18072092911448e-6,1.98802641016016e-10,4.01900734914307e-14,2.05922434659556e-8,1.18880905120022e-10,4.26016195009815e-6,0,0,0,9.69783568116611e-7,0,0,0,1.55485978234893e-5,1.62069468956361e-10,4.50427339870885e-9,8.55955195611102e-9,3.10406207866931e-4,2.23298513235548e-5
