window,IND 1,IND 10,IND 11,IND 12,IND 13,IND 14,IND 15,IND 16,IND 17,IND 18,IND 19,IND 2,IND 20,IND 21,IND 22,IND 23,IND 24,IND 25,IND 26,IND 27,IND 28,IND 29,IND 3,IND 30,IND 31,IND 32,IND 4,IND 5,IND 6,IND 7,IND 8,IND 9
1,27.0519971594381,5.0652572772658,3.49325419857231,0,23.2400946207941,1.692890697153,6.90147200520563,10.8472260021463,4.82001140828951,8.73468617349394,16.3353128911717,5.84610279270624,6.38689864423841,0,7.50479113189599,13.8173231986364,10.0283377818013,10.2650156882769,3.31965514528079,0,0,0,3.32971401531063,0,0,0,17.6214372359526,7.25962545666231,5.09866684692611,11.3297541598831,4.98418615108055,7.84255432768781
2,31.2686239275858,4.46448974481604,5.91861155363172,0,26.3059008779212,0,8.05671527350058,8.09130740922219,3.50390547506134,15.0940489121528,15.805143485085,4.53383342549658,6.42511970344201,1.30036625228337,9.14861346052286,13.0189920073505,10.2826823354321,9.44756767908101,4.06039282426116,0,0,0,4.32889335893499,0,0,0,23.7941834407497,7.07459982770795,8.24720173103939,13.1481824201931,4.403496391611,9.58926331309119
3,53.4302264711077,3.88637318999789,7.51083303894636,0,22.7488425206136,0,8.46410774615972,4.29964846591628,2.94791146650024,17.5854937486714,17.781258766942,4.70650936598505,7.44745866681078,1.84349608630461,9.85430944310597,11.0557093803941,10.2464578465695,10.977588244058,5.95770307681091,0,0,0,7.42413258802299,0,0,0,24.6071530449412,9.03023874092486,9.79007446944546,16.8626526735548,5.39287889897761,9.78334419795182
