"","windowstart","windowend","matrix.unlist.cosphis...ncol...length.names.sensor.....1..nrow...length.startwindows...","phasehrs"
"1","2020-03-14 12:00:00","2020-03-17 11:00:00",-228.90107218239,-15.260071478826
"2","2020-03-15 12:00:00","2020-03-18 11:00:00",-250.563423971727,-16.7042282647818
"3","2020-03-16 12:00:00","2020-03-19 11:00:00",-120.338106098244,-8.0225404065496
