"","windowstart","windowend","matrix.unlist.cosphis...ncol...length.names.sensor.....1..nrow...length.startwindows...","phasehrs"
"1","2020-03-14 12:00:00","2020-03-17 11:00:00",-147.071333812901,-9.8047555875267
"2","2020-03-15 12:00:00","2020-03-18 11:00:00",-106.326317187344,-7.08842114582293
"3","2020-03-16 12:00:00","2020-03-19 11:00:00",-93.0263965793487,-6.20175977195658
