"","windowstart","windowend","matrix.unlist.cosphis...ncol...length.names.sensor.....1..nrow...length.startwindows...","phasehrs"
"1","2020-03-14 12:00:00","2020-03-17 11:00:00",-125.771604163314,-8.38477361088758
"2","2020-03-15 12:00:00","2020-03-18 11:00:00",-257.41214813802,-17.160809875868
"3","2020-03-16 12:00:00","2020-03-19 11:00:00",-164.77464966476,-10.9849766443173
