window,IND 1,IND 10,IND 11,IND 12,IND 13,IND 14,IND 15,IND 16,IND 17,IND 18,IND 19,IND 2,IND 20,IND 21,IND 22,IND 23,IND 24,IND 25,IND 26,IND 27,IND 28,IND 29,IND 3,IND 30,IND 31,IND 32,IND 4,IND 5,IND 6,IND 7,IND 8,IND 9
1,8.27532640378376,0,0,0,0,0,5.60117126191186,1.71333893482685,0,0,0,6.36817671193172,0,0,0,0,0,16.9293073380908,0,0,0,0,12.0367205910674,41.3885143989893,0,0,71.9485832109391,5.81879854843462,11.06935875274,7.21529148649695,7.50183628819979,0
2,10.6813632316403,0,0,0,0,0,5.43605993413859,1.3960350333816,0,0,0,7.76861957295401,0,0,0,0,0,17.4845986655946,0,0,0,0,13.9583333333333,42.8593693092333,0,0,81.1867641925577,10.0694444444444,19.6487393889625,8.05631773588558,0,0
3,11.8881837946308,0,0,0,0,0,8.28404440848881,2.62830262923695,0,0,0,7.05336219639404,0,0,0,0,0,22.1352894873023,0,0,0,0,15.7357731301724,131.88335018926,0,0,77.2973211717768,18.0344014635527,17.9305555555556,7.96787616979583,0,0
